doc;page;line;type;source;marg;text
McP_I;161;26;"";"?";"Jer. 2,11.";"kad mehs irr ar Ꞩahr- | mu maſghatameeß / und ar Seepehms barrſtameeß[baͤrſtameeß] / tad | tomaͤhr muhſẜa Blehdiba ʒaure ſpiedaͤtu ."
McP_I;161;29;"";"Act. 4,12.";"Act. 4,12.";"eek- | ſchan Ʒittu nhe weenu gir mums Peſtiẜchana / ka ween eek- | ſchan to Wahrdu JEſu"
McP_I;162;3;"";"id.; Mt 8,1?";"Pſ. 121,1.";"no Deb- | deſẜes⸗Kallnu nahʒis / no tennenes nahk mums muhſẜo | Palliegs"
McP_I;162;5;"";"Lk 19,10!; Mt 18,11";"Matth. 18,11";"wings gir nahʒis meckleht und ẜwaͤhtu | darriet / kaß paſuddis by"
McP_I;162;6;"";"1. Tim. 1,15.";"1. Tim. 1,15.";"Wings gir nahʒis / tohß Ghre- | ʒeneekus ẜwaͤhtus darriet ."
McP_I;162;7;;;"Rom. 4,23";
McP_I;162;13;"";"id.?";"Marc. 16,15";"Aiſto | Wings gir iß ẜuhtijis ẜawus Mahʒekļus"
McP_I;162;16;"";"Rom. 1,16.";"Rom. 1,16.";"Ꞩchis Deewa Wahrds | gir Deewa Spaͤhx / ẜwaͤhtus darriet wiſẜus / kattri tam | titʒ ."
McP_I;162;23;"";"Christ, unser Herr, zum Jordan kam";;"Ta Atʒ ween to Vhdeni raͤds / | Ka Ʒillwaͤki Vhdeni lei / | Ta Tatʒiba eekſchan Gharru to Spaͤko ẜaproht / | No JEſu Chriſti Aſẜini / | Vnd gir preekſchan to weena ẜarrkana Straume / | No Chriſti Aſẜini ẜarrkana darrita / | Kattra wiſẜu Wainu dſeedena / | Ko mehß no Adamu aͤſẜam dabbujuẜchi / | Vnd arridſan paſẜchi darrijuẜchi ."
McP_I;163;1;"";"?";"1. Petr. 3,21";"ẜa⸗dohdameeß mehß | ar Deewu ."
McP_I;163;2;;;"Luc. 22,19.; 1. Cor. 11,24.";
McP_I;163;11;"";"Joh 20,22-23";"Joh. 20,23.";"Jemmeeta to ẜwaͤhtu Ghar- | ru / kattreems juhß tohß Ghraͤkus peedohſẜeeta / teems gir | tee peedohti ."
McP_I;163;21;"";"2. Reg. 5,13.";"2. Reg. 5,13.";"Mieļais Taͤhws / kad taß Proweetʒ toͤw buhtu lee- | laku leetu pa⸗wehlejis / nhe by toͤw to darriet ? Ka tad wehl | wairahk / kad Wings ẜatʒila / Maſghajeeß / tad tapẜi tu | ſchieſts[ſchkieſts] ."
McP_I;163;27;"";"?";;"Manns Draugs / way taß leels Darrbs gir / | ko Deews toͤw pa⸗wehļ / ka tu warraͤtu no teems Spitta- | ļeems tawo Ghraͤko ſchkieſtiets tapt / Maſghajeeß / ſchkie- | ſtijeeß / leetʒeeß toͤw no to Baſniʒas Kunghu to Ghraͤko | Peedoẜchanu paſẜluddenaaht / klauſẜi mannu Wahrdu / ey | py | py Deewa Ghalldu ."
McP_I;164;9;"";"";"Job. 22,24.";"Ja tu attſtahſẜeeß no Ghraͤ- | keems / und attghreeſieſẜees py to Wiſẜewallditaju ( Dee- | wu ) tad tapẜi tu us⸗Ʒaͤlltʒ / und Nhetaißniba buhß tahļe | no tawas Buhdas / tu Winju luhxi / und Wings toͤw pa- | klauſẜies ."
McP_I;164;16;"";"Mt 8,5-13";;"Kad JEſus ee⸗ghaja | eekſchan Capernaum / peeghaja weens Pillis Kungs py | to / taß luhdſe to / und ẜatʒija / Kungs / mans Kallps ghull | majahß / und gir Maͤllmaͤna ẜehrdſiegs / und ʒeeẜch leelas | Ꞩahpes . JEſus ẜatʒija us to . Eß ghribbu nahkt / und | to waͤſẜaͤlu darriet . Taß Pillis⸗Kungs ad⸗billdeja / und | ẜatʒija : Kungs / eß nhe aͤßmu ʒeeniegs / ka tu appack- | ſchan mannu Pajumbtu ey / bett ẜacki weenu Wahr- | du / tad kļuhß mans Kallps waͤſẜaͤls . Vnnd JEſus ẜa- | tʒija us to Pillis⸗Kunghu : No ey / toͤw noteek / ka tu titʒe- | jis eſẜi / und winja Kallps tappa waͤſẜaͤlls tanny paſẜchà | Stundà ."
McP_I;165;15;"";"?";"Col. 3,1";"Juhß Kunghi / kaß pareiſe und teeſẜe gir / to darraita | teems Kallpeems / und ſinnaita / ka jums arridſan Kungs | Debbeſẜies gir ."
McP_I;165;17;"";"Matth. 25,40.";"Matth. 25,40.";"ko juhß weenam no teems Maſa- | ghajeems darrijuẜchi eſẜeeta / to eſẜeeta juhß mann darri- | juẜchi"
McP_I;165;20;"";"Hiob 31,13-14";"Job. 31,13.";"ka Wings to Teeſẜu ẜawa Kallpa jeb ẜawas Kall- | pones nhe gir ẜmahdejis / kad teens ar winju paſẜchu ja- | teeſẜajahß by : Ko darrietu eß / ẜacka Wings / kad Deews | ẜa⸗taiẜitohß / und ko eß adbilldaͤtu kad Wings ẜohditu ."
McP_I;166;3;"";"Ps 41,2-4";"Pſ. 41,2.";"Labb tam / | ẜacka taß ẜwaͤhtʒ Konings Dawids / katters tha Wajadſiba | pee⸗jaͤmmahß / to taß ( Deews und ) Kungs atpeſties ẜlim- | mà Laikà / taß Kungs to paſẜarrghahß / und dſiewu ustur- | rehß / und licks tam labbe klahteeß wirß Semmes / und | nhe dohs to ẜawa Eenaidneeka Waļļà / taß ( Deews | und ) Kungs to at⸗ſpirrdſenahß us ẜawu ghruhtu Ghull- | tu / wings tam pa⸗liedſehß no wiſẜas winja Nheweſẜelibas ."
McP_I;166;19;"";"";;"Nahtʒ ẜchurr"
McP_I;166;24;"";"Kol 3,22-23";"Col 3,22.";"Juhß | Kallpi ( Kallpones / Audſehkņi ) eſẜeeta paklauſẜighi juhſẜeems | meeſẜigheems Kungheems / nhe ar Kallpoẜchanu preek- | ſchan Atʒeems / ka juhß warraͤtu teems Ʒillwaͤkeems pa- | tickt / bett ar weenteeſẜighu Ꞩirrdi / und ar Deewa⸗Bija- | ẜchanu . Ko juhß darraita / tha[to] darraita no Ꞩirds ."
McP_I;167;7;;;"Gen. 24,33";
McP_I;167;10;;;"Gen. 31,40";
McP_I;167;22;;;"Joh. 4,49.";
McP_I;167;24;"";"?; Joh 11,21";"Marc. 5,23.; Joh. 11,21.";"nahtʒ / | nahtʒ / ẜacka tee / Kungs / buhtu tu ſcheitan bijis / ẜacka Mar- | tha / mans Brahlis nhe buhtu nomirris ."
McP_I;167;28;"";"Mt 8,8-9";;"Kungs / eß nhe aͤßmu ʒeeniegs / ka tu appackſchan | mannu Pajumbtu ey / bett ẜacki weenu Wahrdu / tad kļuhß | mans Kallps waͤſẜaͤls / Aiſto eß aͤßmu Ʒillwaͤhx / ẜacka | Wings / und wehl appackſchan Wirſẜeneeko Wallſtu / und | appaack- | appakſchan mann gir Kaŗŗa⸗Wieri / tomaͤhr / kad Eß wee- | nam ẜacku / ey / tad eet wings / und ohtram / nahtʒ ẜchurr / | tad nahk wings / und mannam Kallpam / darri to / tad | darra wings to ."
McP_I;168;20;"";"Pſ. 33,9.";"Pſ. 33,9.";"Wings ẜacka / tad | taß noteek / wings pawehļ / tad taß teitan ſtahw"
McP_I;168;22;"";"Eph. 3,20.";"Eph. 3,20.";"Wings warr dauds wairahk darriet | par wiſẜahms leetams / nhe ka mehß luhdſam neds proh- | tam"
McP_I;168;29;"";"Rom. 10,9";"Rom. 10,9";"Ja tu titʒi tawà Ꞩirrdy / ka Deews JEſum no | teems Mirroņeems us mohdenajis gir / und ar tawu Mutt | iß⸗ẜacki / ka Wings taß Kungs gir / tad tapſi tu ẜwaͤhtʒ ."
McP_I;169;8;"";"Jac. 2,19.";"Jac. 2,19.";"bett tha titʒaͤdami tee trieſẜe und drebbe"
McP_I;170;10;"";"";;"kurr taß Kungs Jeſus Chriſtus | mums mahʒa no Ghraͤkeem attſtahteeß / ja mehß | nhe ghribbam no Deewu ẜcheit laiʒighe und turr | muhſchighe ẜohditi kļuht"
McP_I;171;21;;;"Ab anno 1582. usq; An͂. 1647. den 15.25. Januar.";
McP_I;172;17;"";"";"Zu dir allein un dieſer Noht.";"Tahß Baͤhdas kattras mehs aͤſẜam redſejuẜchi | Py Wiereem / Ꞩeewahm / und maſeem Baͤhrneem / | Nhe leetʒ / O Dews / mums attkal redſeht !"
McP_I;173;7;"";"Sir 22-24[24-26]";"Syr. 50,24. ſeqq.";"Nu pateiʒeeta wiſẜi Deewam / katters leelas Leetas | darra wiſẜas Malahß / katters mums no Mahtes⸗Meeſ- | ẜas dſiewus usturr / und darra mums wiſẜu labbu | Wings ghribbaͤtu mums doht preeʒighu Ꞩirrdi / und al- | laſchien Meeru muhſẜà Laika eekſchan Jſraël ( teem Ļau- | deem kattri Deewu ʒeeni ) Vnd ka winja Schaͤlaſtiba allaſch | py mums palleek / und peſty mums kamaͤhr mehs dſie- | wojam ."
McP_I;173;16;"";"";;"ka mums buhß turreteeß / ja mehß nhe | ghribbam ẜcheit laiʒighe und turr muhſchighe no Deewu | ẜohditi kļuht ."
McP_I;173;19;"";"";"Ein Kindelein ſo löbelich.";"Ock tu ẜalldais JEſu Chriſt / | Katters tu Ʒillwaͤhx pee⸗dſimmis eſẜi / | Paſẜarghi mums no tahß Elles ! Amen !"
McP_I;173;25;"";"";"Lieſe den Beſchluß des vorhergehende͂ 12. Cap. Lucae.";"Tanny Laikà ( kad taß Kungs | JEſus mahʒijis by ẜawus Klauſẜetajus / ka teem by labbe ẜa- | derrehteeß / und Weens ohtram no Ꞩirrds dibben peedoht ) | paẜluddenaja ʒitti tam Kungham JEſu no teem Gali- | leeŗeem / kattro Aſẜini Pilatus ar winjo Vpperi ẜajau- | ʒis by ."
McP_I;174;8;;;"Act. 5,36.37.";
McP_I;174;12;;;"Joſeph. antiqvit. Judaic. lib 18. & 20.";
McP_I;174;25;"";"";"Pſ. 66,18.";"Ja eß nhe patteeß dohma- | tu ẜawà Ꞩirrdy / tad taß Kungs man nhe pa klauſẜitu ."
McP_I;174;27;"";"";"Pſ. 18.22.";"Tee ẜautʒ / bett turr nhe gir Palliegs / us Kun- | ghu / bett Wings teem nhe adbilld ."
McP_I;175;11;"";"";"Rom. 13,7.";"Dohdeeta Bijaẜchanu / kam Bijaſchana peedaͤrr"
McP_I;175;14;"";"Röm 13,1?; Röm 13,5?";"ibid.";"Jck- | kattram buhß ẜawam Wirßneekam paklauſẜigam buht / | ( Deewa ) tha Kungha dehļ ."
McP_I;175;18;"";"Joſ. 1,16.";"Joſ. 1,16.";"Wiß ko tu mums pa- | wehlejis eſẜi / to ghribbam mehs darriet / kur tu mums | noẜuhtieſẜi / turr ghribbam mehs no⸗eet ."
McP_I;175;20;"";"Spr 24,21-22";"Prov. 24,22.";"Nhe jauʒeeß | ſtarpan teem Dumpeneekeem / aiſto winjo Nhelaime pee- | pehſche nahx"
McP_I;175;24;;;"2. Sam. 20,22.";
McP_I;175;27;;;"Ab anno Chr. 1525. usq; ad an num 1647 Chron. Chriſt Egenolphi f. 116.";
McP_I;176;14;"";"Act. 5,29.";"Act. 5,29.";"mums | buhß Deewam wairahk klauſẜiet / nhe ka Ʒillwaͤkeem ."
McP_I;176;22;"";"Matth. 5,12";"Matth. 5,12";"Debbeſẜies Deews toͤw to attmaxahß"
McP_I;176;24;"";"Rom. 13,7.";"Rom. 13,7.";"Dohdeeta ick⸗kattram / ko jums doht buhß / Maͤt- | taͤcklu / kam Maͤttaͤcklis peedaͤrr / Muitu / kam Muita | peedaͤrr ."
McP_I;177;9;"";"Jes 1,11; Jes 1,15";"Eſa. 1,11.15.";"Ko darrieẜchu eß ar to Pullku juhſẜo | Vppeŗo ? ẜacka taß Kungs . Eß aͤßmu apnitʒis no teem | Daͤgguẜcheem Vpperehm to Auno / und no teem Tau- | keem to Baŗŗokļo{Barŗokļo} / und mann nhe patiek tahß Aſẜinis to | Wehrẜcho / to Jaͤhro / und Ahſcho . Vnd attkal : Jebſche | juhß ẜawas Rohkas ißplattaht / ẜleppju eß tomaͤhr man- | nas Atʒis no jums / und jebſche juhß dauds luhdſaht / to- | maͤhr nhe dſirrdu eß jums / aiſto juhſẜas Rohkas gir pillas | Aſẜino ."
McP_I;177;19;"";"Eſa. 29,13.";"Eſa. 29,13.";"Ꞩchee Ļaudis nahk py | mann ar ẜawu Mutt / und ʒeeni mann ar ẜawahm Luh- | pahm / bett winjo Ꞩirds gir tahļe no mann ."
McP_I;177;22;"";"Eſa. 59,3.";"Eſa. 59,3.";"juhſẜas Rohkas gir ar Aſẜinihm | apghanietas / und juhſẜo Pirrxtes ar Nheghohdu / juhſ- | ẜas Luhpas runna nhepateeß / juhſẜas Mehles maͤlo Nhe- | taißnibu ."
McP_I;177;26;;;"Matth. 6,2 ſeqq.";
McP_I;178;1;"";"Mt 23,27";"c. 23,27.";"ka tee ißghaͤhrbti Kappeņi / kattri no ahrenes | ſpohſche ſpied / bett no eekſchanas pilli Mirroņo⸗Kauli / | und wiſẜenadas Lahſẜas ."
McP_I;178;6;"";"Sir 1,28-30[34-38]";"Syr. 1,36. ſeqq.";"Pee- | raughi / ka tawa Deewa⸗Bijaẜchana nhe gir willtigha / | und nhe kallpo winjam ar blehdighu Ꞩirrdi . Nhe meck- | leh Ghohdu py teem Ļaudeem / ʒaur Willtibu / und pee- | luhko / ko tu runna / titʒi und darri / und nhe pa⸗auxtena- | jeeß ẜoͤw paſẜchu / ka tu nhe krieti / und Kaunà tohpi / und | taß Kungs tawu Blehdibu raͤdſamu darra / und ghruhſch | toͤw redſighe preekſch teem Ļaudeem / tadehļ ka tu nhe eſẜi | ihſtaͤne Deewu biedams Dewam kallpojis / und tawa | Ꞩirrds blehdigha bijuſẜi gir ."
McP_I;178;16;;;"Lev. 11,17.; Deut. 14,17.";
McP_I;178;22;"";"Job. 8,13.";"Job. 8,13.";"ta ʒerriba tha Willteneeka iß⸗ſud- | dies"
McP_I;178;30;"";"Lk 13,2-3";;"Schkeetaht juhß / ka ẜchee Galileeŗi par wiſẜeem Galilee- | ŗeem Ghreʒeneeki bijuẜchi gir / tapehtʒ kad tee to ʒeetuẜchi | gir ? | gir ? ( und Deews tohß tha ẜohdijis ) Eß ẜacku / Nhe / bett ja | juhß nhe tapẜeeta labbaki / ja juhß nhe attſtahẜeeta no Ghraͤ- | keem / tad irr juhß wiſẜi arridſan tha tapẜeeta nomaitati ."
McP_I;179;9;"";"Lk 13,2-3";;"Schkeetaht juhß / ka ẜchee | Galileeŗi par wiſẜeem Galileeŗeem Ghraͤʒeneeki bijuẜchi | gir / tapehtʒ kad tee to ʒeetuẜchi gir ? Eß ẜacku / Nhe / Bett ja | juhß nhe tapẜeeta labbaki / tad irr juhß wiſẜi arridſan ta | tapẜeeta nomaitati ."
McP_I;179;25;"";"1. Cor. 4,4.";"1. Cor. 4,4.";"Eß nhe ſinnohß mann nheneeka / bett ar to nhe aͤßmu eß | taißnohts ."
McP_I;179;26;"";"Luc. 17,10.";"Luc. 17,10.";"Kad | juhß wiſẜu eſẜeeta darrijuẜchi / kas jums pa⸗waͤlaͤhtʒ gir / tad | ẜackaita : mehs aͤſẜam nheleeẜcha Kallpi / mehs aͤſẜam darri- | juẜchi / ko mums by darriet ."
McP_I;179;30;"";"";"Job. 1,8.";"ka wings aͤſẜohtʒ weenteeſẜies | und taißnis / Deewabijatais / und baͤhg no Ghraͤkeem ."
McP_I;180;2;"";"Hiob 9,2-3";"c. 9,2.3.";"Eß ghann ſinnu / ka taß tha gir / ka taß Ʒillwaͤhx nhe | warr preekſch Deewu taißnis buht ; patick Deewam ar | winju bahrteeß / tad Wings tam us tuhxtoẜcheem nhenee- | ka warr attbilldeht{allbilldeht}"
McP_I;180;5;"";"Hiob 14,4";"c. 14,4.";"kaß warr weenu Schkieſtu att- | raſt / py teem kur nhe weens ſchkieſts gir ?"
McP_I;180;6;"";"Pſ. 19,13.";"Pſ. 19,13.";"Ock nhe weens | Ʒillwaͤkx warr nomanniet / ʒeek reiſas Wings ghraͤko ."
McP_I;180;11;"";"Dan. 9,7.";"Dan. 9,7.";"Kungs tu eſẜi taißnis / bett | mums buhß kaunheteeß ."
McP_I;180;18;"";"Lk 13,2-3";;"Schkeetaht juhß / ka ẜchee ween par | wiſẜeem Galileeŗeem gir Ghrehʒeneeki bijuẜchi : Eß ẜacku / | Nhe . Bett ja juhß nhe attſtahſẜeeteeß no Ghraͤkeem / tad | jums ihten tha notix"
McP_I;180;24;"";"Am. 3,7.";"Am. 3,7.";"Deews | nhe darra nheneeka / ja Wings to pirrmahk ẜaweem Kall- | peem nhe ẜacka ."
McP_I;180;26;;;"Gen. 6,17.";
McP_I;180;31;;;"Gen. 19,13.";
McP_I;181;8;"";"Mt 3,8";"Matth. 3,8.10.";"Ꞩarr- | ghajeteeß / darraita ihſtaͤnus Augļus tahß Attſtahſcha- | nas no Ghraͤkeem"
McP_I;181;12;"";"Mt 3,10";"Matth. 3,8.10.";"Ʒirr- | wis jaw teem Kohkeem py Ꞩacknehm peelickts / kurrẜch | Kohx labbus Augļus nhe naͤß / kļuhſt noʒirrſts / und Vg- | guny ee⸗maͤſts"
McP_I;181;31;"";"2. Cor. 5,20.";"2. Cor. 5,20.";"Mehs aͤſẜam no ( to Kunghu ) Chri- | ſto | ſto ẜuhtiti / und Deews mahʒa juhß ʒaur mums / tapehtʒ | luhdſam mehs no Chriſti ( puſẜes und winja ) Weetà ( iht ka | buhtu Wings patʒ juhſẜo preekſchà taggad ſtahwejis ) leeʒeeteeß | ẜaderreteeß ar Deewu"
McP_I;182;9;"";"Ps 81,14-15";"Pſ. 81,14.";"Buhtu manni Ļaudis mann klauẜi- | juẜchi / und Jſraël ) us mannu Ʒeļļu ſtaighajis / tad eß win- | jo Eenaidneekus dries mahktu / und mannu Rohku par | winjo Pretteneekeem ghreeſtu ."
McP_I;182;12;"";"Jer 18,7-8";"Jer. 18,7.";"Peepehſche | runnaju eß prett Ļaudeem und Wallſtu / ka eß to ſchkieſt | ißpohſtiet / ẜalauſiet / und ẜamaitaht ghribbu ; bett ja tee | attſtahſẜeeß no ẜawas Blehdibas / prett kattru Eß runna- | ju / tad irr mann ſchaͤhl buhß to Nhelaim ( teem us⸗ẜuhtiet ) | ko eß ſchkittohß teem darriet ."
McP_I;182;18;"";"Hes 18,21-23";"Ez. 18,21.";"Ja taß Beßdeewiegs attſtahſẜeeß no wiſẜeem ẜaweem | Ghraͤkeem / ko Wings darrijis gir / und turr wiſẜu man- | nu Teeſẜu / und darra pareiſe und labb / tad buhß tam | dſiewoht / und nhe buhß tam mirrt / nhe kahdas Pahr- | kahpẜchanas / ko Wings darrijis gir / buhß peeminnaͤtai | tapt / bett tam buhß dſiewoht tahß Taißnibas dehļ / ko | Wings darra ; Schkeet tu ka mann pattiek / ka taß Beßdee- | wigs ( muhſchighe ) mirrſt / ẜacka taß Kungs / Kungs / und | wiß wairahk ( pattiek mann ) ka taß attſtahjahß no ẜawas | Buhſchanas und dſiewo ?"
McP_I;183;3;"";"Luc. 21,33.";"Luc. 21,33.";"Debbeß und Semm | iß⸗ſuddies / bett Deewa Wahrds nhe ſuddies"
McP_I;183;8;"";"3. Mose 26,14-17";"Lev. 26,14.";"Ja juhß mann nhe klauſẜieſẜeetha / tad eß jums tha darie- | ẜchu : Eß gribbu jums ẜohdiet ar Jßbyẜchanu / Tuhkumu | ( Aughoņeem ) und Drudſi / ka jums Waigs ee krittieß / | und tahß Meeſẜas ( taß Waͤhdaͤrs ) ẜaŗux . Wellte buhß | jums ẜawu Ꞩaͤhklu ẜeht / und juhſẜi Eenaidneeki to eh- | dieß / und Eß ghribbu ẜawu Waighu prett jums ghreeſt / | und jums buhß kauteem kļuht / preekſch juhſẜeem Eenaid- | neekeem / und kattri juhß ee⸗nied / teem buhß juhß wall- | diet / und jums buhß behgt / kad nhe weens jums dſaͤnna ."
McP_I;183;17;"";"5. Mose 29,19?";"Deut. 29,20.";"teem Beßdeewigheem nhe gribb Deews | ſchehliegs buht / bett winja Dußmiba und Bahrẜiba kuh- | pehß par tahdu Wieru ."
McP_I;183;20;"";"Pſ. 11,6.";"Pſ. 11,6.";"Deews lix liet par Beßdeewigheem Sibbi- | ņus / Vgguni und Ꞩaͤhras / und dohß teem Auku ( Waͤh- | tru ) par Allghu ."
McP_I;183;22;"";"Ier. 17,10.";"Ier. 17,10.";"Deews dohd ick kattram pehtʒ ẜawu | Darrbu ."
McP_I;183;24;"";"Eſa. 38,7.";"Eſa. 38,7.";"Deews taß Kungs gir to runnajis / taß darra | to arridſan"
McP_I;183;25;"";"Apoc. 21,5.";"Apoc. 21,5.";"Winja Wahrdi gir teeſch teeẜcham ."
McP_I;183;25;"";"Mal. 3,6.";"Mal. 3,6.";"Eß aͤß- | mu taß Kungs / kaß nhe maͤlo"
McP_I;183;26;"";"Eſa. 46,10.";"Eſa. 46,10.";"ko eß ẜa- | cku / to leeku eß notickt / und ko eß dohmaju / darru Eß ar- | ridan ."
McP_I;184;16;;;"An͂o 1602.";
McP_I;185;1;"";"Sir 5,2-7";"Syr. 5,2. ſeqq.";"tad nhe darri pehtʒ ta- | was Blehdibas / jeb tu to warri darriet / und nhe darri / | kaß toͤw patiek / und nhe dohma / kaß mann to aißleex ? | Aiſto taß Kungs taß auxtakais Attreebeis to attreeps . | Nhe dohma / eß aͤßmu irr wairahk ghraͤkojis / und nhe- | neeka ļaun mann gir notitʒis . Aiſto taß Kungs gir ghann | paʒeetiegs / bett Wings toͤw nheẜohdietu nhe pamettieß . | Vnd nhe eſẜi tick drohẜch jeb tawi Ghraͤki nhe gir wehl | ẜohditi / ka tu thadeļ allaẜch ghraͤkoht ghribbaͤtu . Nei | arridſan dohma / Deews gir ļohte ſchehliegs / Wings | mann nhe ẜohdies / lai eß ghraͤkoju / ʒeek ghribbaͤdams . | Wings warr dries tick dußmiegs tapt / teek ſchehliegs | Wings gir / und winja Dußmiba par teem Beßdeewi- | gheem nhe warr nomiſteeß . Tapehtʒ nhe kahwe py to | Kunghu attghreeſtees / und nhe ghaidi no weenu Deenu | ihs ohtray . Aiſto winja Dußmiba nahk peepehſche / und | attreps / und toͤw ẜamaitahß"
McP_I;186;4;"";"";;"ka JEſus Chriſtus ar ẜaweem | Mahʒekļeem weenà Laiwinjà kahpe / und kaß teem | Juhry buhdami / notitʒeeß"
McP_I;187;14;"";"Mt 8,3";;"Eß ghrib- | bu to darriet ( toͤw paliedſeht no tawu nicknu Ꞩaͤhrghu ) toh- | pi ẜchkieſts / und tudeļļ kļua Wings ſchktieſts ."
McP_I;187;21;"";"Mt 8,13";;"No⸗ey / toͤw noteek / ka tu titʒejis eſẜi . Vnd | winja Kallps tappa waͤſẜaͤls tanny paſẜchà Stundà ."
McP_I;188;3;"";"Mt 8,25";;"Kungs / paliedſi mums / | mehß ghrimmſtam"
McP_I;188;11;"";"";;"to Brienu- | mu / kattru taß Kungs JEſus Chriſtus us Juhri Laiwà | buhdams / darrijis gir ."
McP_I;188;19;;;"Marc. 4,35";
McP_I;189;15;"";"Mt 8,25";;"Kungs / paliedſi mums / mehß ghrimmſtam / mehß ghrimÞ- | ſtam / mehß ghrimmſtam ."
McP_I;190;6;"";"?";"Pſ. 30,37.";"Eß muhſcham ſemmeh nhe ghullehẜchu ( muhſcham | eß nhe ghrimmẜchu ) tick ſtippru Pili Deews winjam by dar- | rijis"
McP_I;190;19;"";"Syr. 2,5.";"Syr. 2,5.";"Aiſto ka Ꞩaͤlltʒ Ʒaur Vgguni / tha | tee / kattri Deewam patiek / ʒaur Vgguni tahß Nhelai- | mes pahr⸗raudſieti tohp"
McP_I;190;22;"";"Pſ. 119,71.";"Pſ. 119,71.";"Labb gir | mann taß / ka tu mann eſẜi pahmahʒijis[pahrmahʒijiß] / ka Eß tawus | Baußlus mahʒietu ."
McP_I;190;25;;;"2. Tim. 2,13";
McP_I;191;5;"";"id.; Mt 8,25";"Luc. 8,24.";"Kungs / Kungs / mehß ghrimmſtam"
McP_I;191;12;"";"Ps 46,2-4";"Pſ. 46,23.";"gir muhſẜo Paļauẜchana / | und Spaͤhx / Palliegs leelahß Baͤhdahß / kattras mums | us⸗eet / ẜacka taß Konings Dawids : tadehļ mehß nhe bieſta- | mees / kad irr Paſẜaule ghrimmtu / und tee Kallni Juhres | widdu ghrimmſt / kad irr ta Juhre kautʒ und leelas Will- | nes maͤtt / und no tahß Auku Kallni ee⸗kriẜtu ."
McP_I;191;26;"";"?";;"Deews nhe | baͤhdajohtʒ par toͤw / labbahk Wings raͤdſaͤtu toͤw ghrimÞ- | ſtam ."
McP_I;191;31;"";"Mt 8,25; Lk 8,24";;"Kungs / Kungs / paliedſi mums / | mehß | mehß ghrimmſtam / mehß ghrimmſtam / mehß ghrimm- | ſtam ."
McP_I;192;9;"";"Pſ. 91,15.";"Pſ. 91,15.";"Eß aͤßmu py to ( Ʒillwaͤ- | ku ) ẜawahß Baͤhdahß / Eß ghribbu to ißraut / und Ghoh- | dà ʒellt ."
McP_I;192;11;"";"Jes 43,1-2";"Eſa. 43,1.";"Nhe bieſteeß / aiſto Eß aͤßmu toͤw at- | peſtijis / Eß aͤßmu toͤw pa Wahrdahm ẜautʒis / tu peedaͤrri | mann : Aiſto jebſche tu ʒaur Vhdeni ( tahß Nhelaimes ) | breed / ghribu Eß toͤw klaht buht / ka Straumehm nhe | buhß toͤw apẜlietʒenaht / und jebſche tu ʒaur Vgguni ( tahß | Nhelaimes ) ey / nhe buhß toͤw deckt / und tai Laͤhßmai nhe | buhß toͤw aisdaͤdſenaht ."
McP_I;192;19;"";"Matth. 28,20.";"Matth. 28,20.";"Wings allaſch py mums | palleek / teekam tam[ta] Paſẜaule ſtahw ."
McP_I;192;20;;;"Marc. 6,48";
McP_I;192;24;"";"Eſa, 49,15.";"Eſa, 49,15.";"Mahte ẜawu | Baͤhrnu / katters no winjas Meeſẜas dſimmis gir / nhe warr | ais⸗mirrſt / ihten tha nhe ghribb muhſcham JEſus Chri- | ſtus muhſẜo aismirrſt : Ꞩawahß Rohkahß gir Wings | mums ee⸗raxtijis ."
McP_I;193;6;;;"Ex. 14,15.";
McP_I;193;16;"";"2. Mose 14,15-16";"Ex. 14,15.?";"Moſe / ko brahtʒ[brehtʒ] tu ? Ꞩacki teem Baͤhrneem Jſraël / Lai | tee eet . Bett tu paʒell tawu Siſlu / und ſteep tawu Rohku | par to Juhri / und dalli to / ka tee Ļaudis ee⸗eet / widdu | ʒaur to Ꞩauſẜumu ."
McP_I;193;20;;;"Eſa. 36,20.";
McP_I;194;3;"";"Mt 8,25; Lk 8,24";;"Kungs / Kungs / paliedſi mums / | mehß ghrimmſtam"
McP_I;194;4;"";"Ps 13,2-3";"Pſ. 13,2.";"Kungs / ʒick | illghe ghribbu tu mannis wiẜchkim aismirrſt / Ʒick illghe | paẜlepp tu tawu Waighu preekſch man / ʒick illghe buhß | mann ghahdaht mannà Dwehſẜeleh / und baͤhdateeß ick- | deenas mannà Ꞩirrdy ?"
McP_I;194;8;"";"Ps 44,24; Ps 44,27";"Pſ. 44,24.";"Vsmohdenajeeß Kungs / kapehtʒ | ghulli tu ? Vsmohſti / und nhe ſtumm mums wiſchkim | nohſt / taiſẜees aukſcham / paliedſi mums / und peſti mums | tawas Schaͤlaſtibas dehļ ."
McP_I;194;14;"";"Ps 34,16; Ps 34,18?";"Pſ.34,16.";"Aiſto tahß Atʒis tha Kungha ſkattahß us teem Taißneem / | und winja Auſẜis ( klauſẜahs ) us winjo Brehkẜchanu / ka | Wings tohß pehtʒ ghallà no wiſẜenadas Nhelaimes ißpe- | ſti ."
McP_I;194;26;"";"Mk 4,39";"Marc. 4,38";"Vnd ʒehlehß aukſcham / und apdraudeja to Weh- | ju und to Juhri / ẜatʒidams / ka taß Ewangeliſts Marcus ſtah- | ſta : Turri Mutt / und eſẜi kluß ."
